sale_id,sale_date,store_id,product_id,quantity
BQ-120240,04-01-2023,ST-10,P-78,6
GB-3663,12-06-2022,ST-70,P-63,8
UE-710633,24-10-2021,ST-45,P-65,1
TY-4845,22-04-2023,ST-67,P-28,9
IC-2363,03-10-2022,ST-52,P-16,8
TN-7971,29-07-2020,ST-2,P-49,2
XF-0794,09-03-2021,ST-21,P-67,6
RG-0397,18-08-2021,ST-14,P-89,6
EJ-2541,30-11-2022,ST-43,P-48,2
BV-1160,20-07-2022,ST-28,P-75,9
RS-316469,28-11-2021,ST-46,P-68,5
PB-4880,06-09-2024,ST-6,P-50,2
UL-51391,14-10-2024,ST-35,P-7,5
SU-27647,27-03-2022,ST-8,P-66,7
NM-6333,16-08-2024,ST-51,P-2,10
JB-219957,14-02-2022,ST-9,P-27,5
XZ-4767,19-01-2020,ST-58,P-12,9
CT-413370,13-09-2022,ST-46,P-72,5
LK-04907,03-06-2022,ST-61,P-33,4
AT-52293,12-07-2022,ST-7,P-53,7
CB-33570,01-04-2022,ST-62,P-62,2
EN-2276,26-09-2024,ST-34,P-67,3
VX-097401,11-06-2022,ST-16,P-62,7
YU-00947,16-02-2023,ST-59,P-88,3
QP-7526,04-01-2023,ST-71,P-3,8
KK-8162,30-01-2024,ST-36,P-56,7
FK-2930,16-09-2020,ST-62,P-36,5
FM-2820,03-04-2022,ST-75,P-68,6
QD-4538,13-10-2022,ST-14,P-10,1
AG-37079,11-08-2021,ST-28,P-51,8
XI-2140,02-05-2023,ST-15,P-24,10
KE-777400,13-06-2023,ST-7,P-4,4
QO-14897,27-03-2022,ST-54,P-30,10
ME-2941,26-02-2024,ST-8,P-2,7
NQ-22896,15-04-2020,ST-24,P-88,6
XG-55742,05-08-2023,ST-3,P-10,1
CO-620537,23-11-2022,ST-36,P-55,4
VW-17353,08-12-2021,ST-75,P-73,9
QT-57102,07-03-2024,ST-36,P-73,3
NV-81367,31-07-2022,ST-56,P-17,4
CS-938735,15-09-2022,ST-14,P-75,9
GM-08681,28-09-2021,ST-2,P-62,6
SV-057981,28-08-2021,ST-26,P-10,5
ZX-95251,14-04-2020,ST-56,P-44,2
SX-5004,30-09-2024,ST-27,P-84,5
RF-8229,26-02-2022,ST-40,P-42,2
EH-884269,07-05-2021,ST-38,P-67,1
PF-648081,31-03-2021,ST-60,P-41,5
UM-765060,28-05-2023,ST-53,P-88,10
RB-691542,22-05-2024,ST-36,P-89,8
IH-53625,30-01-2023,ST-41,P-29,9
MG-232316,28-09-2021,ST-54,P-77,9
YU-866339,29-05-2023,ST-44,P-37,2
XI-2947,12-09-2022,ST-37,P-80,7
PL-6346,03-03-2021,ST-15,P-78,8
VL-40779,30-07-2023,ST-42,P-1,1
NP-70723,28-10-2020,ST-42,P-66,5
VB-0821,26-06-2024,ST-10,P-65,3
GQ-58319,01-12-2022,ST-30,P-53,9
RO-91939,03-01-2021,ST-59,P-43,4
YP-44573,12-10-2020,ST-69,P-22,9
UF-62592,13-01-2022,ST-52,P-45,6
FO-6796,16-04-2024,ST-64,P-41,10
BG-6417,11-07-2023,ST-47,P-59,10
WV-1467,15-07-2024,ST-49,P-39,1
RO-9693,12-11-2021,ST-19,P-68,4
XU-109044,24-04-2024,ST-75,P-6,8
OJ-79272,18-12-2021,ST-50,P-74,8
HZ-7840,20-08-2023,ST-69,P-84,3
SR-881935,17-04-2024,ST-55,P-33,3
UV-792145,19-06-2023,ST-15,P-81,6
BV-220864,21-09-2023,ST-72,P-54,8
GS-5187,23-09-2023,ST-71,P-42,5
BS-36363,11-01-2023,ST-5,P-73,9
KR-651238,24-10-2021,ST-51,P-25,4
BL-5560,18-12-2022,ST-72,P-54,3
EX-0279,17-10-2024,ST-27,P-36,8
CK-2463,27-09-2022,ST-26,P-40,3
JC-594564,02-06-2022,ST-72,P-83,6
FG-20480,06-06-2020,ST-23,P-68,6
FI-51972,03-10-2023,ST-67,P-86,10
IY-63573,10-08-2022,ST-67,P-88,7
KN-79207,27-01-2023,ST-41,P-75,2
PY-039010,06-06-2023,ST-8,P-89,4
MB-0541,12-01-2023,ST-23,P-40,10
WV-35142,03-10-2022,ST-39,P-3,5
QR-8578,09-11-2020,ST-18,P-57,7
OT-17183,21-10-2020,ST-3,P-74,2
JC-972603,09-08-2021,ST-14,P-68,8
AY-9891,03-03-2024,ST-73,P-89,3
GJ-72111,15-08-2021,ST-42,P-55,6
UK-64610,14-09-2020,ST-17,P-77,5
OM-714119,22-10-2022,ST-4,P-46,9
QH-0163,27-07-2023,ST-71,P-44,10
OX-14887,04-11-2021,ST-75,P-59,2
JJ-09000,13-01-2021,ST-29,P-58,1
NB-63460,18-06-2020,ST-61,P-2,6
QQ-259622,01-10-2020,ST-54,P-26,1
QY-3569,31-12-2021,ST-75,P-27,4
JS-32916,03-03-2020,ST-45,P-81,3
UJ-78836,06-06-2024,ST-71,P-37,1
AC-8372,18-08-2021,ST-15,P-52,6
UO-47027,14-11-2020,ST-73,P-26,7
EP-204784,10-05-2023,ST-26,P-12,10
EN-72633,15-11-2021,ST-13,P-10,7
JS-024204,25-02-2024,ST-11,P-30,10
GJ-61075,06-06-2021,ST-60,P-81,6
FY-46105,13-05-2021,ST-31,P-4,1
SM-65684,17-06-2022,ST-28,P-20,5
OH-8600,22-12-2023,ST-58,P-86,5
YY-4241,12-09-2023,ST-25,P-34,6
ST-34839,04-01-2021,ST-24,P-83,3
QN-810146,14-01-2020,ST-65,P-59,6
JK-4013,27-08-2022,ST-62,P-49,6
WV-4430,14-06-2021,ST-63,P-8,4
BO-66138,26-11-2023,ST-9,P-63,3
YK-2159,22-02-2022,ST-75,P-41,4
IY-5564,17-04-2023,ST-7,P-82,10
EK-6272,13-02-2024,ST-46,P-56,10
EC-0466,18-08-2024,ST-68,P-81,9
IY-933276,10-01-2022,ST-9,P-31,1
TX-0749,17-10-2023,ST-2,P-24,6
HP-623547,28-09-2021,ST-50,P-61,8
VV-7091,13-01-2020,ST-6,P-19,10
OP-60346,28-05-2023,ST-36,P-22,2
NC-78892,13-05-2024,ST-68,P-41,10
AQ-83348,30-07-2021,ST-56,P-19,4
UG-9309,12-04-2022,ST-4,P-37,3
IH-46864,19-03-2021,ST-36,P-41,5
KK-17085,17-11-2021,ST-69,P-8,2
BK-3984,28-02-2022,ST-53,P-50,1
EF-22065,25-11-2023,ST-65,P-75,10
AN-3184,21-02-2024,ST-74,P-48,3
DP-0589,21-08-2021,ST-36,P-64,2
MD-9232,16-10-2023,ST-46,P-14,5
MU-007471,10-06-2024,ST-21,P-82,3
RN-076677,27-03-2021,ST-30,P-31,6
QO-6571,01-08-2021,ST-55,P-80,9
QB-3559,30-05-2023,ST-40,P-39,2
JS-320600,26-06-2021,ST-18,P-49,3
NJ-026380,14-03-2020,ST-66,P-48,8
LM-9042,02-08-2024,ST-64,P-52,3
ST-82722,20-12-2021,ST-49,P-68,9
GD-364848,28-11-2020,ST-18,P-47,5
IZ-517545,21-11-2023,ST-11,P-68,6
IP-1266,10-12-2020,ST-25,P-75,1
TC-72839,18-12-2020,ST-1,P-7,3
CB-12563,14-10-2022,ST-56,P-35,2
ER-115347,06-02-2023,ST-22,P-26,9
MU-475583,22-09-2022,ST-24,P-88,6
ZQ-906375,29-09-2020,ST-2,P-36,9
FV-4857,08-12-2020,ST-60,P-48,1
XV-994953,24-06-2022,ST-46,P-55,1
PQ-26356,03-06-2024,ST-40,P-83,4
OJ-033882,22-11-2022,ST-22,P-77,8
EW-417165,24-04-2021,ST-39,P-44,4
RZ-322002,21-07-2023,ST-42,P-78,4
OO-6610,26-02-2020,ST-43,P-56,2
AL-993865,08-09-2024,ST-3,P-80,9
ZZ-6750,10-01-2024,ST-24,P-1,1
UK-59448,14-02-2022,ST-71,P-67,2
WN-44187,01-01-2020,ST-52,P-80,2
ID-49122,02-06-2022,ST-16,P-76,9
UB-7285,27-01-2020,ST-10,P-88,5
IW-637558,10-04-2024,ST-58,P-21,2
XJ-97285,07-03-2021,ST-55,P-51,2
TQ-3326,15-12-2022,ST-3,P-47,6
UM-1795,24-06-2023,ST-8,P-6,9
HY-029046,20-07-2024,ST-24,P-60,8
KF-57730,25-07-2021,ST-69,P-40,9
VL-2223,12-08-2022,ST-33,P-21,1
BT-328129,22-05-2020,ST-70,P-36,1
DN-95132,26-09-2024,ST-29,P-77,9
UZ-946818,25-05-2022,ST-19,P-43,3
YF-84418,22-02-2024,ST-55,P-22,10
XJ-7717,29-02-2020,ST-66,P-66,6
BQ-985805,31-12-2022,ST-27,P-27,5
ZA-125070,30-09-2021,ST-21,P-23,2
PE-0364,04-01-2021,ST-54,P-15,7
LJ-37129,17-04-2022,ST-2,P-29,6
NM-24362,13-08-2022,ST-45,P-23,8
MF-05607,29-09-2024,ST-43,P-49,3
TA-108455,20-07-2021,ST-40,P-43,3
OQ-515621,28-04-2024,ST-59,P-78,7
VO-3695,16-10-2023,ST-67,P-23,3
XK-09247,06-03-2020,ST-19,P-32,5
TC-100789,26-03-2020,ST-64,P-16,3
EZ-159917,11-03-2021,ST-56,P-56,1
IN-64746,26-05-2021,ST-56,P-62,4
KL-67588,25-07-2024,ST-2,P-36,2
JT-2216,18-07-2023,ST-44,P-74,2
OH-06062,19-01-2021,ST-10,P-33,9
QI-68942,07-02-2022,ST-64,P-77,2
IT-40331,04-06-2021,ST-46,P-26,8
UR-656531,18-09-2024,ST-28,P-53,4
VA-5866,28-08-2022,ST-18,P-35,4
LH-123280,14-07-2022,ST-44,P-76,8
DT-03046,04-05-2023,ST-52,P-84,8
GL-442322,03-02-2022,ST-19,P-8,4
NI-3331,30-11-2023,ST-9,P-6,2
YQ-6844,05-10-2021,ST-64,P-4,3
UB-5407,10-12-2022,ST-17,P-88,2
PL-116109,10-05-2021,ST-69,P-37,8
SR-45944,09-04-2022,ST-34,P-35,9
OQ-37656,13-02-2023,ST-35,P-73,10
BN-1493,08-11-2023,ST-2,P-15,1
JB-60448,09-09-2024,ST-74,P-36,2
OX-8223,25-05-2024,ST-51,P-44,1
WS-06239,15-07-2023,ST-5,P-23,1
LP-2114,24-05-2023,ST-33,P-64,10
XX-8836,06-02-2021,ST-73,P-61,9
AN-822891,28-06-2020,ST-9,P-3,7
PA-425814,15-11-2023,ST-12,P-26,9
TJ-5520,27-07-2022,ST-42,P-41,10
EA-8319,11-11-2024,ST-12,P-60,1
UB-99832,09-09-2021,ST-37,P-84,1
KR-162429,27-02-2021,ST-69,P-66,7
IW-145482,12-12-2021,ST-24,P-45,4
BV-3643,18-04-2023,ST-61,P-59,6
VP-654807,15-09-2020,ST-14,P-41,4
NX-457473,14-06-2021,ST-51,P-82,9
PA-984832,21-09-2022,ST-15,P-63,1
HF-21599,21-06-2023,ST-52,P-73,7
ZA-1928,07-04-2021,ST-65,P-73,2
MU-9776,14-01-2022,ST-21,P-29,5
YO-94280,15-03-2021,ST-37,P-71,5
YS-6497,14-07-2022,ST-54,P-1,2
FA-974343,06-11-2021,ST-55,P-17,8
DO-782566,29-06-2022,ST-68,P-46,6
NO-08038,30-11-2021,ST-32,P-40,8
YD-343389,07-05-2024,ST-19,P-25,9
UT-958341,15-05-2020,ST-75,P-19,5
MD-549571,23-04-2024,ST-35,P-62,4
ST-55836,12-05-2021,ST-10,P-84,9
EI-8324,10-05-2021,ST-24,P-39,8
VO-79326,26-01-2020,ST-11,P-24,1
WJ-8085,02-06-2020,ST-7,P-30,7
WW-6715,04-08-2020,ST-47,P-46,9
ED-37454,04-06-2024,ST-43,P-70,10
WE-475030,15-10-2024,ST-20,P-40,7
SQ-15876,06-06-2024,ST-51,P-17,5
PD-14386,13-09-2020,ST-32,P-20,5
YR-96926,04-11-2023,ST-3,P-86,10
RH-0031,25-04-2024,ST-6,P-9,1
YN-1765,08-08-2021,ST-27,P-54,5
JY-911949,23-08-2021,ST-23,P-26,1
UQ-985766,15-11-2022,ST-60,P-37,9
NS-5446,23-02-2022,ST-45,P-11,8
UB-088592,05-10-2022,ST-20,P-51,2
XB-30010,23-05-2023,ST-4,P-46,3
EZ-2317,28-01-2024,ST-20,P-65,10
RN-563985,08-12-2022,ST-12,P-10,1
EZ-969062,14-09-2023,ST-50,P-66,9
RA-562793,01-02-2024,ST-67,P-49,8
JR-818361,28-01-2021,ST-72,P-73,10
ND-98239,06-07-2022,ST-52,P-50,9
SD-0303,21-05-2020,ST-3,P-65,9
RA-093722,01-04-2023,ST-47,P-16,3
OW-294556,14-03-2021,ST-11,P-8,7
ZC-3583,09-10-2020,ST-56,P-70,2
EL-9878,25-04-2022,ST-70,P-31,1
KB-89563,04-02-2022,ST-11,P-70,9
HT-75064,12-08-2022,ST-31,P-21,8
RB-9048,23-06-2022,ST-69,P-14,10
XT-923137,31-07-2022,ST-12,P-88,6
CZ-20500,10-04-2022,ST-9,P-24,10
ZV-223353,09-07-2023,ST-72,P-38,5
AA-9439,28-03-2021,ST-33,P-57,7
YG-166339,26-12-2022,ST-52,P-78,6
WM-7622,31-07-2021,ST-53,P-89,6
HO-411481,05-05-2020,ST-69,P-36,5
EL-637548,16-04-2022,ST-30,P-12,4
BK-81461,16-03-2024,ST-17,P-87,2
YJ-639457,25-08-2021,ST-6,P-32,8
FY-0172,19-03-2020,ST-31,P-67,8
OG-366741,09-06-2022,ST-10,P-32,4
GZ-442519,11-11-2023,ST-17,P-3,3
HO-2196,05-02-2022,ST-67,P-61,7
QY-1708,02-12-2020,ST-69,P-6,2
KU-88463,26-07-2021,ST-7,P-12,10
LX-780922,02-06-2022,ST-24,P-22,4
QK-0912,17-10-2023,ST-58,P-74,6
SV-255638,09-11-2024,ST-53,P-9,4
OW-1036,31-05-2021,ST-26,P-79,5
NC-2013,31-05-2022,ST-72,P-65,5
GV-4561,09-12-2022,ST-21,P-83,6
JZ-363278,12-09-2020,ST-70,P-28,6
DB-8618,04-03-2022,ST-63,P-32,3
ID-175765,18-01-2021,ST-25,P-72,4
LJ-248136,10-05-2023,ST-10,P-14,10
PF-00228,01-04-2024,ST-14,P-86,9
IS-80684,01-05-2024,ST-73,P-13,3
NK-5525,28-12-2022,ST-7,P-21,9
WN-2746,10-03-2020,ST-17,P-11,7
QZ-8920,23-05-2022,ST-46,P-58,9
ZF-83284,12-01-2020,ST-34,P-16,3
IM-7402,13-06-2022,ST-12,P-55,8
AR-15481,15-05-2022,ST-18,P-33,3
XM-981477,11-04-2022,ST-54,P-65,2
IT-43432,30-12-2022,ST-63,P-7,7
EB-81138,08-09-2024,ST-47,P-79,5
LC-0122,19-05-2023,ST-15,P-23,2
WP-2842,31-03-2021,ST-14,P-45,3
OB-108356,23-12-2021,ST-12,P-70,4
AI-2675,22-05-2021,ST-7,P-83,3
NU-271540,02-02-2023,ST-63,P-70,8
DI-2921,31-03-2022,ST-6,P-36,4
TN-14894,28-08-2020,ST-67,P-45,9
UI-93668,17-11-2020,ST-14,P-46,10
YZ-7938,14-05-2023,ST-11,P-78,3
AC-846037,24-06-2022,ST-21,P-51,5
TB-591246,02-07-2022,ST-42,P-49,8
XP-237052,11-11-2022,ST-57,P-66,4
TA-9070,30-04-2023,ST-70,P-25,7
CZ-72397,13-10-2024,ST-30,P-66,4
WV-405218,17-09-2021,ST-73,P-24,10
QH-78492,29-05-2022,ST-67,P-8,5
ZQ-04801,26-05-2022,ST-22,P-57,8
MA-8329,19-11-2023,ST-72,P-64,2
OC-7388,14-09-2023,ST-33,P-38,2
DE-5526,23-05-2022,ST-66,P-18,1
SJ-74359,07-01-2022,ST-27,P-17,4
DK-1646,16-08-2021,ST-68,P-43,5
LX-9209,05-04-2020,ST-9,P-47,4
OK-069041,18-08-2024,ST-74,P-31,9
YV-26010,12-02-2023,ST-20,P-83,4
TN-309481,18-05-2020,ST-58,P-4,2
TU-7000,15-10-2022,ST-30,P-61,8
TL-580041,12-04-2020,ST-63,P-76,1
RT-7023,01-01-2021,ST-52,P-24,1
KR-8908,10-05-2023,ST-33,P-8,7
DT-481871,31-08-2023,ST-39,P-53,10
CT-1250,25-08-2021,ST-57,P-25,4
IL-716832,29-01-2021,ST-75,P-54,8
TY-0102,03-06-2020,ST-14,P-59,8
GJ-49998,30-03-2023,ST-27,P-67,5
GY-0956,15-02-2020,ST-39,P-3,9
WD-999160,15-09-2023,ST-49,P-12,5
XN-330242,28-03-2022,ST-56,P-29,10
BE-7282,07-05-2020,ST-38,P-31,8
XU-08841,19-09-2020,ST-21,P-63,2
IN-0465,30-08-2023,ST-29,P-11,6
ZL-683804,08-02-2023,ST-74,P-74,4
DJ-846014,06-06-2024,ST-50,P-63,2
LX-2895,15-10-2023,ST-45,P-71,3
XT-95377,03-12-2020,ST-32,P-70,4
QF-2434,01-10-2023,ST-67,P-45,9
SO-023431,05-09-2024,ST-26,P-85,1
VO-521252,07-03-2024,ST-46,P-76,10
VH-852140,01-06-2023,ST-44,P-21,4
HQ-16721,09-02-2022,ST-13,P-51,10
KA-06490,21-03-2020,ST-37,P-54,7
QP-6954,20-11-2022,ST-6,P-86,6
EY-5093,31-12-2020,ST-32,P-44,3
LQ-651661,16-05-2024,ST-29,P-34,1
IO-337121,17-12-2023,ST-56,P-3,2
DW-66520,10-10-2022,ST-37,P-7,4
QG-65389,15-02-2022,ST-36,P-67,10
AK-761233,11-01-2021,ST-12,P-25,1
JW-4264,31-07-2022,ST-6,P-30,7
UL-621528,22-11-2022,ST-42,P-79,1
UB-640213,13-08-2024,ST-33,P-41,6
SL-941321,23-03-2023,ST-8,P-24,10
XS-186600,18-10-2020,ST-48,P-20,4
OH-75439,13-04-2022,ST-73,P-20,8
GT-6240,23-08-2024,ST-1,P-78,5
NP-534818,09-08-2021,ST-61,P-74,10
KE-011569,07-01-2020,ST-30,P-62,3
SU-8136,01-09-2022,ST-11,P-23,1
BM-468319,25-07-2020,ST-50,P-67,8
BD-9229,10-02-2022,ST-17,P-50,4
JC-8406,14-06-2024,ST-38,P-78,8
ET-807750,06-10-2020,ST-75,P-38,10
CS-4267,25-12-2022,ST-30,P-13,6
RO-7001,19-11-2022,ST-74,P-9,8
MI-997382,04-10-2023,ST-23,P-20,4
KA-0439,17-12-2020,ST-70,P-57,9
IK-3172,01-01-2021,ST-26,P-78,7
WK-59558,16-08-2022,ST-25,P-73,4
FT-15823,30-06-2020,ST-27,P-47,9
JX-527418,06-04-2020,ST-40,P-46,1
VZ-1026,01-03-2024,ST-6,P-59,10
DA-39059,17-07-2020,ST-41,P-57,9
FX-5493,06-12-2021,ST-73,P-34,6
RT-450768,07-05-2021,ST-29,P-31,7
NF-541471,14-06-2024,ST-74,P-40,4
UV-7728,13-02-2021,ST-43,P-45,5
CJ-8884,27-07-2020,ST-15,P-16,4
MS-2285,17-04-2023,ST-64,P-31,5
CL-23125,15-11-2021,ST-10,P-51,9
ZO-293393,01-06-2020,ST-52,P-11,1
KS-987857,24-11-2022,ST-64,P-20,1
JC-642045,23-11-2023,ST-49,P-37,4
XE-19621,20-05-2021,ST-28,P-89,1
YI-155144,07-10-2024,ST-63,P-18,4
OB-8543,11-10-2020,ST-48,P-13,2
XG-564198,04-08-2024,ST-26,P-26,7
LB-777255,18-03-2024,ST-68,P-37,9
MC-110560,30-11-2022,ST-32,P-68,7
QU-605869,24-10-2020,ST-71,P-35,6
JB-5857,07-11-2021,ST-54,P-82,10
CH-9026,21-02-2021,ST-71,P-46,4
CE-53116,22-09-2020,ST-31,P-44,10
IN-525458,07-12-2023,ST-30,P-84,1
NI-0614,02-02-2023,ST-70,P-37,6
UF-2139,24-07-2021,ST-6,P-82,5
DZ-7169,17-08-2023,ST-34,P-18,6
YT-4503,02-02-2023,ST-39,P-81,9
YA-14994,10-08-2021,ST-14,P-28,4
LS-405671,25-06-2024,ST-16,P-19,4
WU-355350,07-02-2024,ST-74,P-87,1
YI-011350,17-02-2020,ST-51,P-7,7
NO-1614,05-04-2020,ST-74,P-28,7
IO-55041,20-07-2023,ST-1,P-62,9
FE-083293,30-08-2022,ST-53,P-80,2
VM-991982,18-02-2024,ST-36,P-34,8
AO-462600,12-06-2023,ST-4,P-33,8
EX-0942,11-08-2023,ST-70,P-84,3
FM-72261,13-04-2023,ST-68,P-35,6
PA-70248,10-04-2022,ST-75,P-51,7
MZ-4566,21-02-2023,ST-53,P-89,8
FL-8059,25-10-2023,ST-47,P-87,4
BD-61604,26-12-2021,ST-51,P-15,6
VM-69813,09-12-2020,ST-57,P-48,8
QG-69806,14-12-2020,ST-72,P-75,2
IC-73045,14-11-2021,ST-55,P-57,8
MA-098669,29-07-2021,ST-32,P-23,2
CW-883443,19-10-2023,ST-68,P-60,2
ZE-936570,26-03-2024,ST-26,P-40,5
WA-52707,23-04-2021,ST-71,P-53,5
FU-90022,20-11-2020,ST-41,P-48,5
VM-7768,13-07-2022,ST-60,P-50,3
OG-0404,18-03-2023,ST-72,P-63,9
RT-35434,03-06-2021,ST-38,P-34,6
SB-17257,13-08-2020,ST-48,P-18,1
OO-803025,06-09-2022,ST-58,P-38,7
WG-9194,26-08-2024,ST-71,P-18,4
SA-9772,23-03-2022,ST-7,P-66,7
RO-79480,15-05-2023,ST-57,P-10,1
UV-2960,11-06-2021,ST-27,P-24,3
WG-1229,01-12-2023,ST-75,P-82,1
EY-33575,25-04-2023,ST-66,P-22,8
SW-046969,26-12-2021,ST-22,P-11,9
JA-389917,14-05-2020,ST-63,P-54,8
ZS-834723,26-04-2024,ST-34,P-60,7
FN-3918,01-11-2020,ST-34,P-13,8
WP-7174,21-06-2020,ST-29,P-58,1
CE-1831,02-05-2021,ST-36,P-18,1
OY-7498,01-09-2023,ST-66,P-58,4
LC-4524,01-03-2020,ST-35,P-30,8
BC-8389,11-10-2021,ST-46,P-49,4
YW-668364,05-06-2020,ST-39,P-66,10
HX-745124,09-02-2023,ST-49,P-25,2
JQ-79451,24-03-2022,ST-52,P-30,7
LY-248708,14-09-2022,ST-34,P-72,6
QT-9778,20-10-2021,ST-1,P-22,2
OK-80673,05-05-2023,ST-56,P-87,8
PE-0943,03-06-2023,ST-11,P-17,7
TC-390787,27-04-2023,ST-25,P-55,2
ZL-8989,09-03-2020,ST-17,P-40,1
KV-5821,17-11-2022,ST-17,P-57,3
VM-6140,30-07-2021,ST-1,P-32,5
WL-141304,18-09-2021,ST-29,P-11,5
AS-06198,09-12-2022,ST-27,P-2,3
DO-17248,18-05-2020,ST-18,P-8,4
SC-5272,28-08-2020,ST-42,P-31,8
UT-762487,16-11-2022,ST-34,P-87,5
YO-6389,25-10-2020,ST-37,P-49,6
DT-472058,03-06-2021,ST-69,P-56,4
MS-6254,22-06-2020,ST-54,P-28,9
BS-11392,13-04-2021,ST-1,P-15,7
BI-59155,01-08-2020,ST-33,P-76,2
YA-188005,20-03-2022,ST-12,P-17,10
LB-9597,12-07-2022,ST-58,P-80,2
GK-15679,08-08-2020,ST-38,P-72,3
LG-67182,16-04-2021,ST-41,P-39,9
PT-6509,07-05-2024,ST-37,P-3,4
VT-69155,19-04-2022,ST-28,P-77,6
HP-93322,16-02-2020,ST-33,P-19,7
AE-594835,30-07-2022,ST-69,P-57,6
MJ-052699,25-11-2021,ST-61,P-52,1
KH-526846,23-03-2020,ST-71,P-43,10
YQ-06511,27-09-2023,ST-47,P-63,6
ZI-5017,17-12-2020,ST-20,P-7,9
EQ-69295,31-03-2020,ST-75,P-21,1
ZA-197949,09-09-2021,ST-15,P-11,2
LD-151227,06-12-2020,ST-63,P-59,6
QX-5549,26-01-2022,ST-50,P-44,4
IN-7550,13-01-2020,ST-59,P-7,5
TO-70500,17-02-2021,ST-44,P-5,7
FD-988618,05-12-2022,ST-16,P-87,9
IT-4104,02-01-2023,ST-9,P-8,4
DW-4959,06-07-2023,ST-65,P-39,6
ZH-489666,22-07-2021,ST-70,P-80,3
BT-470821,28-04-2022,ST-14,P-1,9
JS-6932,20-03-2021,ST-56,P-24,6
SQ-748447,17-06-2020,ST-42,P-78,6
VK-65957,16-01-2023,ST-21,P-80,10
SV-0148,24-04-2023,ST-36,P-55,4
FD-4228,04-09-2021,ST-70,P-35,7
NT-781038,10-03-2022,ST-65,P-53,6
VI-4888,30-01-2020,ST-59,P-70,1
PH-975920,30-11-2020,ST-24,P-24,5
QK-6210,12-06-2020,ST-45,P-81,3
IU-2547,03-11-2020,ST-41,P-26,4
UN-9856,26-07-2024,ST-27,P-5,5
IL-4646,16-04-2022,ST-46,P-28,9
RB-73832,28-12-2022,ST-21,P-52,5
DG-72754,02-07-2023,ST-61,P-25,10
FD-2455,24-02-2021,ST-51,P-36,9
XG-1765,07-09-2021,ST-18,P-27,8
DN-7938,15-07-2023,ST-10,P-31,10
WJ-438170,18-03-2020,ST-37,P-50,3
ZS-769849,31-03-2021,ST-73,P-31,5
MV-5828,14-04-2021,ST-1,P-75,2
VT-982305,17-12-2021,ST-8,P-24,7
VR-579349,30-03-2023,ST-30,P-89,7
JE-65411,22-06-2022,ST-40,P-83,10
OV-267445,10-04-2020,ST-65,P-7,8
BM-862513,13-05-2023,ST-65,P-7,9
ZL-36062,11-10-2023,ST-30,P-71,2
JH-558798,17-05-2021,ST-69,P-10,8
QN-8992,10-06-2021,ST-46,P-3,2
CM-59049,17-11-2020,ST-30,P-72,4
BY-37426,14-10-2022,ST-18,P-51,9
KF-3864,01-01-2022,ST-49,P-63,5
SO-127200,20-02-2020,ST-41,P-58,3
UX-596920,29-03-2020,ST-23,P-42,7
OG-78019,01-02-2023,ST-70,P-37,7
NA-0756,23-05-2024,ST-75,P-6,3
YR-422620,15-01-2021,ST-49,P-48,4
AP-043263,27-06-2023,ST-72,P-9,4
FZ-526681,25-06-2024,ST-73,P-10,10
HS-64511,10-04-2023,ST-33,P-6,2
WU-3330,09-12-2020,ST-16,P-52,8
OY-912125,26-05-2020,ST-7,P-67,10
JO-47388,11-09-2022,ST-40,P-87,10
DM-07651,01-09-2020,ST-45,P-74,4
SF-0474,09-01-2020,ST-36,P-54,1
LO-3525,14-09-2020,ST-12,P-73,1
NY-646465,08-01-2022,ST-53,P-10,4
EU-20875,02-04-2020,ST-12,P-1,5
FV-083797,16-07-2023,ST-24,P-11,10
YA-907334,09-08-2023,ST-52,P-56,4
YL-7153,01-02-2022,ST-72,P-16,4
GN-840108,25-12-2023,ST-12,P-59,10
TM-57068,27-07-2023,ST-60,P-66,10
AA-8476,03-04-2020,ST-49,P-1,7
FF-89466,02-04-2022,ST-52,P-17,8
IW-481919,01-02-2021,ST-40,P-82,3
GT-8252,23-10-2024,ST-74,P-67,8
PU-4937,22-07-2022,ST-64,P-56,1
LS-09928,03-12-2021,ST-55,P-14,8
PA-37997,11-03-2021,ST-69,P-72,1
EM-4894,07-04-2022,ST-61,P-15,7
SC-59702,02-08-2024,ST-72,P-81,3
ZB-42595,05-02-2024,ST-1,P-51,1
VX-40221,05-05-2020,ST-13,P-2,6
BK-4657,19-07-2022,ST-12,P-2,3
KU-43054,07-09-2020,ST-69,P-29,9
MI-86393,16-08-2020,ST-42,P-5,1
JH-3675,12-01-2023,ST-36,P-80,6
GI-9729,07-10-2023,ST-34,P-80,4
KN-91691,12-12-2021,ST-54,P-47,7
HR-989589,17-01-2024,ST-34,P-5,1
KU-228850,28-05-2021,ST-10,P-10,7
YR-43131,07-12-2021,ST-27,P-43,5
SL-972345,31-10-2024,ST-15,P-37,3
RL-132189,19-04-2020,ST-21,P-36,10
MH-541010,23-03-2023,ST-39,P-63,9
BC-27105,13-01-2021,ST-9,P-16,6
IE-464653,05-05-2023,ST-40,P-89,4
AU-763696,29-03-2021,ST-2,P-49,2
AI-11653,22-06-2023,ST-5,P-30,1
AP-086047,21-03-2024,ST-21,P-80,6
VA-06146,08-06-2024,ST-53,P-75,5
HN-31701,06-06-2024,ST-40,P-10,5
YF-5812,22-09-2020,ST-4,P-2,8
TC-112999,28-01-2024,ST-28,P-67,6
